estimator,estimate,se,ci_lower,ci_upper,sample_size,replication,seed,truth,error,covered,treatment_prevalence,propensity_p01,propensity_p99,positivity_warning
ipw_risk_difference,0.1338832033204155,0.029554765738304935,0.07595692690181949,0.19180947973901152,1600,4,20460612,0.1389913907227091,-0.005108187402293601,True,0.33875,0.05964985419490157,0.7897025509127629,False
aipw_risk_difference,0.13167492485376717,0.024172863651796994,0.0842969826930477,0.17905286701448664,1600,4,20460612,0.1389913907227091,-0.00731646586894194,True,0.33875,0.05964985419490157,0.7897025509127629,False
naive_risk_difference,0.24361079533493324,0.023223203246777895,0.1980941533655949,0.28912743730427154,1600,5,20460613,0.1389913907227091,0.10461940461222413,False,0.365625,0.05296289625452713,0.767194903027778,False
logistic_gcomp_risk_difference,0.13858186373925985,0.0012783061959474517,0.13607642963398844,0.14108729784453125,1600,5,20460613,0.1389913907227091,-0.00040952698344925986,True,0.365625,0.05296289625452713,0.767194903027778,False
ipw_risk_difference,0.13753000856890574,0.027452342737658664,0.08372440551184504,0.19133561162596643,1600,5,20460613,0.1389913907227091,-0.00146138215380337,True,0.365625,0.05296289625452713,0.767194903027778,False
aipw_risk_difference,0.13604541344304993,0.022533258334078994,0.09188103865391808,0.18020978823218178,1600,5,20460613,0.1389913907227091,-0.0029459772796591732,True,0.365625,0.05296289625452713,0.767194903027778,False
naive_risk_difference,0.25610200875322636,0.024504186534496226,0.2080746856751624,0.3041293318312903,1600,6,20460614,0.1389913907227091,0.11711061803051726,False,0.335,0.05388035426428634,0.7736652899195827,False
logistic_gcomp_risk_difference,0.15937508644531279,0.001222702358209827,0.15697863385940933,0.16177153903121624,1600,6,20460614,0.1389913907227091,0.02038369572260368,False,0.335,0.05388035426428634,0.7736652899195827,False
ipw_risk_difference,0.16633382099371566,0.0328897645997963,0.1018710669181145,0.23079657506931683,1600,6,20460614,0.1389913907227091,0.02734243027100655,True,0.335,0.05388035426428634,0.7736652899195827,False
aipw_risk_difference,0.16741503858929924,0.026696436769659097,0.11509098400521658,0.2197390931733819,1600,6,20460614,0.1389913907227091,0.02842364786659013,True,0.335,0.05388035426428634,0.7736652899195827,False
naive_risk_difference,0.23418455398554633,0.023956967456657707,0.18722976059169907,0.28113934737939356,1600,7,20460615,0.1389913907227091,0.09519316326283722,False,0.365,0.06737247842499479,0.7763850808317682,False
logistic_gcomp_risk_difference,0.13126594842472755,0.0009858029598678675,0.12933381012753356,0.13319808672192154,1600,7,20460615,0.1389913907227091,-0.007725442297981555,False,0.365,0.06737247842499479,0.7763850808317682,False
ipw_risk_difference,0.12236741015139364,0.030102915108313876,0.06336678070943179,0.1813680395933555,1600,7,20460615,0.1389913907227091,-0.016623980571315464,True,0.365,0.06737247842499479,0.7763850808317682,False
aipw_risk_difference,0.13281033706220208,0.02400376803466472,0.08576381622100543,0.17985685790339873,1600,7,20460615,0.1389913907227091,-0.00618105366050703,True,0.365,0.06737247842499479,0.7763850808317682,False
naive_risk_difference,0.19426070823586353,0.02306103429231035,0.1490619115766921,0.23945950489503495,1600,8,20460616,0.1389913907227091,0.05526931751315442,False,0.3675,0.06440229651971742,0.7625401319753005,False
logistic_gcomp_risk_difference,0.09807980381772552,0.0008866286057027661,0.09634204368288514,0.0998175639525659,1600,8,20460616,0.1389913907227091,-0.04091158690498359,False,0.3675,0.06440229651971742,0.7625401319753005,False
ipw_risk_difference,0.09967175653355544,0.02725081622716703,0.04626113817898839,0.15308237488812249,1600,8,20460616,0.1389913907227091,-0.03931963418915367,True,0.3675,0.06440229651971742,0.7625401319753005,False
aipw_risk_difference,0.09723935232990476,0.022679855227181533,0.052787652910046466,0.14169105174976304,1600,8,20460616,0.1389913907227091,-0.04175203839280435,True,0.3675,0.06440229651971742,0.7625401319753005,False
naive_risk_difference,0.2549965059399022,0.024403251159562385,0.2071670125614746,0.30282599931832976,1600,9,20460617,0.1389913907227091,0.11600511521719309,False,0.3375,0.07968868440768838,0.7839781053806554,False
logistic_gcomp_risk_difference,0.12487748006969293,0.0011369555798737738,0.12264908808111848,0.12710587205826737,1600,9,20460617,0.1389913907227091,-0.014113910653016176,False,0.3375,0.07968868440768838,0.7839781053806554,False
ipw_risk_difference,0.12120403265696517,0.0312614521865674,0.059932712266872135,0.1824753530470582,1600,9,20460617,0.1389913907227091,-0.01778735806574394,True,0.3375,0.07968868440768838,0.7839781053806554,False
aipw_risk_difference,0.12726528265182493,0.02493034852912588,0.0784026974127071,0.17612786789094276,1600,9,20460617,0.1389913907227091,-0.011726108070884173,True,0.3375,0.07968868440768838,0.7839781053806554,False
naive_risk_difference,0.28475274725274724,0.02373173661449093,0.2382393981977545,0.33126609630773995,1600,10,20460618,0.1389913907227091,0.14576135653003813,False,0.35,0.059988528747397345,0.7706916156801147,False
logistic_gcomp_risk_difference,0.17152816795967063,0.0013024487764133272,0.16897541526619225,0.174080920653149,1600,10,20460618,0.1389913907227091,0.03253677723696152,False,0.35,0.059988528747397345,0.7706916156801147,False
ipw_risk_difference,0.17289302441082913,0.03139985366449614,0.11135044210858866,0.2344356067130696,1600,10,20460618,0.1389913907227091,0.03390163368812002,True,0.35,0.059988528747397345,0.7706916156801147,False
aipw_risk_difference,0.17491730681443013,0.02614141951081917,0.12368106606847187,0.22615354756038838,1600,10,20460618,0.1389913907227091,0.03592591609172102,True,0.35,0.059988528747397345,0.7706916156801147,False
naive_risk_difference,0.17804364435996345,0.023116840117736154,0.13273547029282992,0.22335181842709698,1600,11,20460619,0.1389913907227091,0.03905225363725434,True,0.360625,0.07539797827426648,0.7711601419886623,False
logistic_gcomp_risk_difference,0.09456405244142188,0.0007853836714007388,0.0930247287314306,0.09610337615141316,1600,11,20460619,0.1389913907227091,-0.044427338281287226,False,0.360625,0.07539797827426648,0.7711601419886623,False
ipw_risk_difference,0.09379648668129072,0.026560566526334983,0.04173873288069402,0.14585424048188741,1600,11,20460619,0.1389913907227091,-0.04519490404141839,True,0.360625,0.07539797827426648,0.7711601419886623,False
aipw_risk_difference,0.09303650774819335,0.022555561226626088,0.04882842009291813,0.13724459540346856,1600,11,20460619,0.1389913907227091,-0.04595488297451576,False,0.360625,0.07539797827426648,0.7711601419886623,False
naive_risk_difference,0.2782913085841844,0.02401141933576741,0.2312297914683916,0.32535282569997714,1600,12,20460620,0.1389913907227091,0.13929991786147528,False,0.349375,0.05930756784380938,0.7837934367397135,False
logistic_gcomp_risk_difference,0.16368642529457536,0.0012933786623293944,0.16115144969803716,0.16622140089111356,1600,12,20460620,0.1389913907227091,0.024695034571866253,False,0.349375,0.05930756784380938,0.7837934367397135,False
ipw_risk_difference,0.17679227507485076,0.03148621213854434,0.11508043327371598,0.23850411687598555,1600,12,20460620,0.1389913907227091,0.037800884352141656,True,0.349375,0.05930756784380938,0.7837934367397135,False
aipw_risk_difference,0.16991996446684568,0.025559456057649543,0.11982435112941846,0.2200155778042729,1600,12,20460620,0.1389913907227091,0.030928573744136573,True,0.349375,0.05930756784380938,0.7837934367397135,False
naive_risk_difference,0.2795134826923444,0.02424298694270726,0.23199810140696336,0.3270288639777254,1600,13,20460621,0.1389913907227091,0.14052209196963528,False,0.343125,0.06342794837920601,0.7544541493599748,False
logistic_gcomp_risk_difference,0.16202327862063126,0.0013451406561825767,0.15938685138037284,0.16465970586088968,1600,13,20460621,0.1389913907227091,0.023031887897922154,False,0.343125,0.06342794837920601,0.7544541493599748,False
ipw_risk_difference,0.16730338761963867,0.03103700860105842,0.10647196857370428,0.22813480666557306,1600,13,20460621,0.1389913907227091,0.028311996896929564,True,0.343125,0.06342794837920601,0.7544541493599748,False
aipw_risk_difference,0.16606596801230936,0.024882417592739556,0.117297325682254,0.21483461034236473,1600,13,20460621,0.1389913907227091,0.02707457728960025,True,0.343125,0.06342794837920601,0.7544541493599748,False
naive_risk_difference,0.2419099666763528,0.02342968513103653,0.1959886276504076,0.28783130570229803,1600,14,20460622,0.1389913907227091,0.1029185759536437,False,0.358125,0.060555089746918034,0.7650159895134571,False
logistic_gcomp_risk_difference,0.14425853150007317,0.0013037087049285448,0.14170330939208187,0.14681375360806448,1600,14,20460622,0.1389913907227091,0.0052671407773640655,False,0.358125,0.060555089746918034,0.7650159895134571,False
ipw_risk_difference,0.1483750691883149,0.028657743297228096,0.09220692444755368,0.2045432139290761,1600,14,20460622,0.1389913907227091,0.009383678465605783,True,0.358125,0.060555089746918034,0.7650159895134571,False
aipw_risk_difference,0.14826564278578938,0.023737504507484363,0.10174098886826283,0.19479029670331593,1600,14,20460622,0.1389913907227091,0.009274252063080274,True,0.358125,0.060555089746918034,0.7650159895134571,False
naive_risk_difference,0.24675618781942738,0.02388139126107036,0.19994952104701988,0.29356285459183484,1600,15,20460623,0.1389913907227091,0.10776479709671827,False,0.350625,0.0685230701003731,0.796847811067397,False
logistic_gcomp_risk_difference,0.14099705065694615,0.0010881047066458864,0.1388644046205117,0.1431296966933806,1600,15,20460623,0.1389913907227091,0.002005659934237042,True,0.350625,0.0685230701003731,0.796847811067397,False
ipw_risk_difference,0.13911161951352422,0.028969164484787625,0.08233310046112363,0.1958901385659248,1600,15,20460623,0.1389913907227091,0.00012022879081510784,True,0.350625,0.0685230701003731,0.796847811067397,False
aipw_risk_difference,0.1358221869403794,0.02371602853960772,0.08933962514642421,0.18230474873433458,1600,15,20460623,0.1389913907227091,-0.0031692037823297103,True,0.350625,0.0685230701003731,0.796847811067397,False
naive_risk_difference,0.24745224439493765,0.02368141508193481,0.20103752373140177,0.29386696505847354,1600,16,20460624,0.1389913907227091,0.10846085367222855,False,0.36125,0.05826031268701217,0.7896390281492325,False
logistic_gcomp_risk_difference,0.14554639628154412,0.0011749070670761322,0.1432436207448933,0.14784917181819493,1600,16,20460624,0.1389913907227091,0.006555005558835009,False,0.36125,0.05826031268701217,0.7896390281492325,False
ipw_risk_difference,0.15346519502928532,0.03049950933597494,0.09368725518463131,0.21324313487393934,1600,16,20460624,0.1389913907227091,0.014473804306576216,True,0.36125,0.05826031268701217,0.7896390281492325,False
aipw_risk_difference,0.15125924379568534,0.024908062320183732,0.10244033872344604,0.20007814886792463,1600,16,20460624,0.1389913907227091,0.012267853072976231,True,0.36125,0.05826031268701217,0.7896390281492325,False
naive_risk_difference,0.24660204991087342,0.024262128517413595,0.1990491518284606,0.29415494799328623,1600,17,20460625,0.1389913907227091,0.10761065918816431,False,0.34,0.061221521395492105,0.8049014360053399,False
logistic_gcomp_risk_difference,0.1333369548095548,0.0009856632418867885,0.1314050903545717,0.13526881926453788,1600,17,20460625,0.1389913907227091,-0.005654435913154315,False,0.34,0.061221521395492105,0.8049014360053399,False
ipw_risk_difference,0.13426904161443048,0.03126393359082256,0.07299285776136627,0.1955452254674947,1600,17,20460625,0.1389913907227091,-0.004722349108278623,True,0.34,0.061221521395492105,0.8049014360053399,False
aipw_risk_difference,0.13528657180585438,0.02561606723739506,0.08508000259500362,0.18549314101670514,1600,17,20460625,0.1389913907227091,-0.0037048189168547296,True,0.34,0.061221521395492105,0.8049014360053399,False
naive_risk_difference,0.22631360635723513,0.023507251205427127,0.1802402406190622,0.2723869720954081,1600,18,20460626,0.1389913907227091,0.08732221563452602,False,0.368125,0.06408737184546691,0.7574849523044284,False
logistic_gcomp_risk_difference,0.14208618179082635,0.0010666700453477083,0.13999554691855715,0.14417681666309556,1600,18,20460626,0.1389913907227091,0.0030947910681172475,False,0.368125,0.06408737184546691,0.7574849523044284,False
ipw_risk_difference,0.15221183100577274,0.03238178401542184,0.0887447005803911,0.21567896143115436,1600,18,20460626,0.1389913907227091,0.013220440283063628,True,0.368125,0.06408737184546691,0.7574849523044284,False
aipw_risk_difference,0.15133511946304767,0.027099970582704434,0.09822015313885205,0.2044500857872433,1600,18,20460626,0.1389913907227091,0.012343728740338566,True,0.368125,0.06408737184546691,0.7574849523044284,False
naive_risk_difference,0.23866670217511438,0.023174413083846702,0.19324568716792104,0.28408771718230774,1600,19,20460627,0.1389913907227091,0.09967531145240527,False,0.37625,0.062086225933686866,0.7877978762025275,False
logistic_gcomp_risk_difference,0.13751327103020686,0.0012354548710403256,0.13509182397844324,0.13993471808197047,1600,19,20460627,0.1389913907227091,-0.00147811969250225,True,0.37625,0.062086225933686866,0.7877978762025275,False
ipw_risk_difference,0.13998427683356257,0.028223063261143128,0.08466808930832648,0.19530046435879866,1600,19,20460627,0.1389913907227091,0.0009928861108534637,True,0.37625,0.062086225933686866,0.7877978762025275,False
aipw_risk_difference,0.13816943024446868,0.023033490847665376,0.09302461774481158,0.18331424274412578,1600,19,20460627,0.1389913907227091,-0.00082196047824043,True,0.37625,0.062086225933686866,0.7877978762025275,False
naive_risk_difference,0.22332985021452717,0.023533963444017036,0.17720412945077157,0.26945557097828277,1600,20,20460628,0.1389913907227091,0.08433845949181806,False,0.355625,0.07415304759777366,0.7902273036626962,False
logistic_gcomp_risk_difference,0.13714604419430215,0.001130646702221285,0.13493001737870944,0.13936207100989487,1600,20,20460628,0.1389913907227091,-0.0018453465284069548,True,0.355625,0.07415304759777366,0.7902273036626962,False
ipw_risk_difference,0.13566940936737784,0.02778034859371927,0.08122092664572013,0.19011789208903557,1600,20,20460628,0.1389913907227091,-0.003321981355331266,True,0.355625,0.07415304759777366,0.7902273036626962,False
aipw_risk_difference,0.13654539798331655,0.022791227894914303,0.09187541214583989,0.18121538382079322,1600,20,20460628,0.1389913907227091,-0.002445992739392555,True,0.355625,0.07415304759777366,0.7902273036626962,False
naive_risk_difference,0.2752440346607152,0.023779335313608936,0.2286373938697402,0.32185067545169016,1600,21,20460629,0.1389913907227091,0.13625264393800607,False,0.351875,0.06772115480830827,0.7839826432842366,False
logistic_gcomp_risk_difference,0.1726609174060198,0.0013456820591707468,0.17002342903540343,0.17529840577663616,1600,21,20460629,0.1389913907227091,0.03366952668331069,False,0.351875,0.06772115480830827,0.7839826432842366,False
ipw_risk_difference,0.17284743707034822,0.031043384945109255,0.11200352061972116,0.23369135352097528,1600,21,20460629,0.1389913907227091,0.03385604634763911,True,0.351875,0.06772115480830827,0.7839826432842366,False
aipw_risk_difference,0.17453009993545493,0.025122683650227927,0.12529054478601492,0.22376965508489494,1600,21,20460629,0.1389913907227091,0.03553870921274582,True,0.351875,0.06772115480830827,0.7839826432842366,False
naive_risk_difference,0.21678163802834566,0.02330369914505488,0.17110722699748124,0.26245604905921005,1600,22,20460630,0.1389913907227091,0.07779024730563655,False,0.371875,0.07041904898928585,0.7769895153309215,False
logistic_gcomp_risk_difference,0.11844339316278898,0.0009678549323580204,0.11654643235310781,0.12034035397247016,1600,22,20460630,0.1389913907227091,-0.020547997559920123,False,0.371875,0.07041904898928585,0.7769895153309215,False
ipw_risk_difference,0.10787455189172068,0.027657817194958793,0.05366622629860882,0.16208287748483255,1600,22,20460630,0.1389913907227091,-0.031116838830988425,True,0.371875,0.07041904898928585,0.7769895153309215,False
aipw_risk_difference,0.10741297259877415,0.02255881600921636,0.06319850568684449,0.15162743951070382,1600,22,20460630,0.1389913907227091,-0.031578418123934957,True,0.371875,0.07041904898928585,0.7769895153309215,False
naive_risk_difference,0.23652173913043475,0.023412292756975882,0.19063448853125406,0.2824089897296155,1600,23,20460631,0.1389913907227091,0.09753034840772565,False,0.359375,0.061092540146058645,0.761354401641272,False
logistic_gcomp_risk_difference,0.1251910740534283,0.0011675715933298408,0.12290267578112977,0.12747947232572684,1600,23,20460631,0.1389913907227091,-0.013800316669280804,False,0.359375,0.061092540146058645,0.761354401641272,False
ipw_risk_difference,0.12721496855880088,0.028035404583324236,0.07226658528347621,0.18216335183412555,1600,23,20460631,0.1389913907227091,-0.011776422163908229,True,0.359375,0.061092540146058645,0.761354401641272,False
aipw_risk_difference,0.12290375446721327,0.023317509747223235,0.07720227515349407,0.16860523378093248,1600,23,20460631,0.1389913907227091,-0.016087636255495835,True,0.359375,0.061092540146058645,0.761354401641272,False
naive_risk_difference,0.2164070780926147,0.023574344024072342,0.17020221284627585,0.26261194333895355,1600,24,20460632,0.1389913907227091,0.07741568736990559,False,0.36375,0.06966931952504098,0.784037528076371,False
logistic_gcomp_risk_difference,0.11371712858254082,0.0009736148734552933,0.11180887849575592,0.11562537866932572,1600,24,20460632,0.1389913907227091,-0.025274262140168285,False,0.36375,0.06966931952504098,0.784037528076371,False
ipw_risk_difference,0.11364399916993694,0.029203205543520093,0.0564067680715171,0.17088123026835678,1600,24,20460632,0.1389913907227091,-0.025347391552772172,True,0.36375,0.06966931952504098,0.784037528076371,False
aipw_risk_difference,0.11442397198857987,0.024405440526478268,0.06659018752984822,0.16225775644731152,1600,24,20460632,0.1389913907227091,-0.024567418734129237,True,0.36375,0.06966931952504098,0.784037528076371,False
naive_risk_difference,0.25764275575936235,0.023383615569853546,0.21181171141411936,0.30347380010460534,1600,25,20460633,0.1389913907227091,0.11865136503665324,False,0.355,0.0635605764037441,0.7730312069087133,False
logistic_gcomp_risk_difference,0.1751700840675946,0.0012711607426676296,0.17267865479340486,0.17766151334178434,1600,25,20460633,0.1389913907227091,0.03617869334488549,False,0.355,0.0635605764037441,0.7730312069087133,False
ipw_risk_difference,0.18102144992685154,0.029418763107911333,0.1233617337656297,0.23868116608807338,1600,25,20460633,0.1389913907227091,0.042030059204142434,True,0.355,0.0635605764037441,0.7730312069087133,False
aipw_risk_difference,0.17719930310851922,0.02432851459457692,0.12951629070579138,0.22488231551124707,1600,25,20460633,0.1389913907227091,0.03820791238581012,True,0.355,0.0635605764037441,0.7730312069087133,False
naive_risk_difference,0.25078041567403264,0.02352220558073581,0.20467773989884339,0.29688309144922187,1600,26,20460634,0.1389913907227091,0.11178902495132353,False,0.3525,0.05794406071805455,0.7782389084091877,False
logistic_gcomp_risk_difference,0.14069299430697174,0.0012112653449865007,0.13831895785507672,0.14306703075886676,1600,26,20460634,0.1389913907227091,0.0017016035842626343,True,0.3525,0.05794406071805455,0.7782389084091877,False
ipw_risk_difference,0.15249594318284637,0.02898398297444032,0.09568838042442124,0.2093035059412715,1600,26,20460634,0.1389913907227091,0.013504552460137265,True,0.3525,0.05794406071805455,0.7782389084091877,False
aipw_risk_difference,0.14796221719120928,0.024451202958134376,0.10003874001458668,0.19588569436783188,1600,26,20460634,0.1389913907227091,0.00897082646850017,True,0.3525,0.05794406071805455,0.7782389084091877,False
naive_risk_difference,0.20093680803951627,0.023839299500939045,0.15421263960101206,0.2476609764780205,1600,27,20460635,0.1389913907227091,0.061945417316807166,False,0.35625,0.07174329515632559,0.8017332082734705,False
logistic_gcomp_risk_difference,0.10696926674645439,0.0008446224339119426,0.10531383719545243,0.10862469629745636,1600,27,20460635,0.1389913907227091,-0.032022123976254716,False,0.35625,0.07174329515632559,0.8017332082734705,False
ipw_risk_difference,0.10481438840724973,0.02858336300995178,0.048792026350709845,0.16083675046378962,1600,27,20460635,0.1389913907227091,-0.03417700231545938,True,0.35625,0.07174329515632559,0.8017332082734705,False
aipw_risk_difference,0.10579268992135471,0.02331671601907029,0.060092766286228796,0.15149261355648064,1600,27,20460635,0.1389913907227091,-0.0331987008013544,True,0.35625,0.07174329515632559,0.8017332082734705,False
naive_risk_difference,0.2506271799385754,0.02401927750880774,0.2035502610866393,0.2977040987905115,1600,28,20460636,0.1389913907227091,0.11163578921586631,False,0.341875,0.058812778287700665,0.7887298438365893,False
logistic_gcomp_risk_difference,0.1174034122503718,0.001117262591196482,0.1152136178103528,0.11959320669039081,1600,28,20460636,0.1389913907227091,-0.021587978472337302,False,0.341875,0.058812778287700665,0.7887298438365893,False
ipw_risk_difference,0.10311579817413356,0.02819198975270006,0.04786051360631918,0.15837108274194794,1600,28,20460636,0.1389913907227091,-0.035875592548575544,True,0.341875,0.058812778287700665,0.7887298438365893,False
aipw_risk_difference,0.10791279161551158,0.022367689053015505,0.06407292665421035,0.1517526565768128,1600,28,20460636,0.1389913907227091,-0.031078599107197527,True,0.341875,0.058812778287700665,0.7887298438365893,False
naive_risk_difference,0.21511471533039334,0.023810113691115718,0.1684477500280025,0.2617816806327842,1600,29,20460637,0.1389913907227091,0.07612332460768423,False,0.361875,0.06197309219212291,0.7891175878575445,False
logistic_gcomp_risk_difference,0.13610429389296883,0.0009718850825626644,0.13419943413403426,0.1380091536519034,1600,29,20460637,0.1389913907227091,-0.002887096829740282,False,0.361875,0.06197309219212291,0.7891175878575445,False
ipw_risk_difference,0.13076016025661388,0.02933548118964837,0.07326367365575086,0.1882566468574769,1600,29,20460637,0.1389913907227091,-0.008231230466095224,True,0.361875,0.06197309219212291,0.7891175878575445,False
aipw_risk_difference,0.13805420699064036,0.02401861628745017,0.09097858410875088,0.18512982987252985,1600,29,20460637,0.1389913907227091,-0.0009371837320687471,True,0.361875,0.06197309219212291,0.7891175878575445,False
naive_risk_difference,0.22312696790875158,0.023846519846234242,0.17638864785351283,0.26986528796399034,1600,30,20460638,0.1389913907227091,0.08413557718604248,False,0.34125,0.06850162707809493,0.7807461272382998,False
logistic_gcomp_risk_difference,0.11271492851691024,0.0009105819802796298,0.110930220630591,0.11449963640322948,1600,30,20460638,0.1389913907227091,-0.026276462205798864,False,0.34125,0.06850162707809493,0.7807461272382998,False
ipw_risk_difference,0.10103300759162086,0.029413982042277194,0.04338266214684965,0.15868335303639206,1600,30,20460638,0.1389913907227091,-0.03795838313108825,True,0.34125,0.06850162707809493,0.7807461272382998,False
aipw_risk_difference,0.10463652638131407,0.02396339308539476,0.05766913898656418,0.15160391377606397,1600,30,20460638,0.1389913907227091,-0.034354864341395036,True,0.34125,0.06850162707809493,0.7807461272382998,False
naive_risk_difference,0.25606424668897854,0.024741367321871544,0.2075720578098341,0.30455643556812295,1600,31,20460639,0.1389913907227091,0.11707285596626943,False,0.3225,0.05621570396324133,0.7597006828066376,False
logistic_gcomp_risk_difference,0.13472789070111993,0.001203444903159737,0.13236918203354855,0.1370865993686913,1600,31,20460639,0.1389913907227091,-0.004263500021589178,False,0.3225,0.05621570396324133,0.7597006828066376,False
ipw_risk_difference,0.13839156634220331,0.03138988135030303,0.07686852941662385,0.19991460326778276,1600,31,20460639,0.1389913907227091,-0.0005998243805057923,True,0.3225,0.05621570396324133,0.7597006828066376,False
aipw_risk_difference,0.14115506552382642,0.02520000021173089,0.09176397269843214,0.1905461583492207,1600,31,20460639,0.1389913907227091,0.0021636748011173157,True,0.3225,0.05621570396324133,0.7597006828066376,False
naive_risk_difference,0.2728348256298567,0.02322067005895173,0.22732314861742375,0.3183465026422897,1600,32,20460640,0.1389913907227091,0.13384343490714762,False,0.3675,0.06479040454060335,0.8049460862256385,False
logistic_gcomp_risk_difference,0.1783160085937017,0.0014652216258839315,0.17544422697759998,0.1811877902098034,1600,32,20460640,0.1389913907227091,0.03932461787099259,False,0.3675,0.06479040454060335,0.8049460862256385,False
ipw_risk_difference,0.17282923678512785,0.030618508086507696,0.11281806367522436,0.23284040989503135,1600,32,20460640,0.1389913907227091,0.03383784606241874,True,0.3675,0.06479040454060335,0.8049460862256385,False
aipw_risk_difference,0.17821931656003165,0.024109897450586816,0.13096478588592741,0.22547384723413588,1600,32,20460640,0.1389913907227091,0.03922792583732254,True,0.3675,0.06479040454060335,0.8049460862256385,False
naive_risk_difference,0.2663203463203463,0.024322725467708847,0.2186486803977818,0.3139920122429108,1600,33,20460641,0.1389913907227091,0.12732895559763718,False,0.34375,0.0628189511469136,0.7978943480655974,False
logistic_gcomp_risk_difference,0.13246744288434725,0.0010437614146181812,0.13042170810324305,0.13451317766545146,1600,33,20460641,0.1389913907227091,-0.006523947838361854,False,0.34375,0.0628189511469136,0.7978943480655974,False
ipw_risk_difference,0.13031314195230126,0.030672676989147506,0.07019579974414168,0.19043048416046082,1600,33,20460641,0.1389913907227091,-0.008678248770407848,True,0.34375,0.0628189511469136,0.7978943480655974,False
aipw_risk_difference,0.13071971443797847,0.024592519899464184,0.08251926114594407,0.17892016773001287,1600,33,20460641,0.1389913907227091,-0.008271676284730634,True,0.34375,0.0628189511469136,0.7978943480655974,False
naive_risk_difference,0.2890606125449538,0.02394345762125498,0.24213229794193297,0.3359889271479746,1600,34,20460642,0.1389913907227091,0.1500692218222447,False,0.34625,0.05878917180659832,0.7817464427480998,False
logistic_gcomp_risk_difference,0.2011220869394893,0.0013172875434160716,0.19854025079711055,0.20370392308186805,1600,34,20460642,0.1389913907227091,0.06213069621678019,False,0.34625,0.05878917180659832,0.7817464427480998,False
ipw_risk_difference,0.20200542471002336,0.030674434922813475,0.14188463701519127,0.26212621240485545,1600,34,20460642,0.1389913907227091,0.06301403398731426,False,0.34625,0.05878917180659832,0.7817464427480998,False
aipw_risk_difference,0.2021626447452926,0.024977932127561584,0.15320679736698598,0.25111849212359927,1600,34,20460642,0.1389913907227091,0.0631712540225835,False,0.34625,0.05878917180659832,0.7817464427480998,False
naive_risk_difference,0.21650779575851625,0.023635520702480737,0.17018302642580319,0.2628325650912293,1600,35,20460643,0.1389913907227091,0.07751640503580715,False,0.349375,0.07048771793482624,0.7803682874683568,False
logistic_gcomp_risk_difference,0.1255399436353621,0.0010323790283078183,0.12351651792148433,0.1275633693492399,1600,35,20460643,0.1389913907227091,-0.013451447087346996,False,0.349375,0.07048771793482624,0.7803682874683568,False
ipw_risk_difference,0.12264967480285247,0.027622548411523583,0.06851047475505216,0.17678887485065276,1600,35,20460643,0.1389913907227091,-0.016341715919856642,True,0.349375,0.07048771793482624,0.7803682874683568,False
aipw_risk_difference,0.12142614167633722,0.022788882925832907,0.07676075189380496,0.16609153145886948,1600,35,20460643,0.1389913907227091,-0.017565249046371884,True,0.349375,0.07048771793482624,0.7803682874683568,False
naive_risk_difference,0.20647844302726354,0.02359742662240351,0.16022833671952602,0.25272854933500105,1600,36,20460644,0.1389913907227091,0.06748705230455443,False,0.34875,0.066276862119276,0.7615465059677674,False
logistic_gcomp_risk_difference,0.11802367534749987,0.0011032263856836505,0.11586139136476561,0.12018595933023413,1600,36,20460644,0.1389913907227091,-0.020967715375209237,False,0.34875,0.066276862119276,0.7615465059677674,False
ipw_risk_difference,0.11467484226482579,0.02787644208095928,0.060038019769028804,0.16931166476062276,1600,36,20460644,0.1389913907227091,-0.024316548457883322,True,0.34875,0.066276862119276,0.7615465059677674,False
aipw_risk_difference,0.11665739823619715,0.022515208522874003,0.07252840042695484,0.16078639604543948,1600,36,20460644,0.1389913907227091,-0.022333992486511953,True,0.34875,0.066276862119276,0.7615465059677674,False
naive_risk_difference,0.20475217169136434,0.02340433761651837,0.15888051288097232,0.25062383050175635,1600,37,20460645,0.1389913907227091,0.06576078096865523,False,0.35625,0.058233252285344025,0.793375117499778,False
logistic_gcomp_risk_difference,0.0902912304693276,0.0008396332130613055,0.0886455796115038,0.09193688132715142,1600,37,20460645,0.1389913907227091,-0.0487001602533815,False,0.35625,0.058233252285344025,0.793375117499778,False
ipw_risk_difference,0.09154742703952586,0.027247942674498333,0.03814244074469712,0.1449524133343546,1600,37,20460645,0.1389913907227091,-0.04744396368318325,True,0.35625,0.058233252285344025,0.793375117499778,False
aipw_risk_difference,0.08820968598786397,0.02273269108255145,0.04365443019438827,0.13276494178133966,1600,37,20460645,0.1389913907227091,-0.05078170473484514,False,0.35625,0.058233252285344025,0.793375117499778,False
naive_risk_difference,0.2549716644463005,0.024004467733538263,0.20792377222051167,0.3020195566720893,1600,38,20460646,0.1389913907227091,0.11598027372359138,False,0.34625,0.05551899126273167,0.7916178443711765,False
logistic_gcomp_risk_difference,0.1484148746422298,0.0011828553617014635,0.14609652073437482,0.15073322855008478,1600,38,20460646,0.1389913907227091,0.009423483919520692,False,0.34625,0.05551899126273167,0.7916178443711765,False
ipw_risk_difference,0.1688033074779338,0.03503175898766903,0.10014232154701515,0.23746429340885244,1600,38,20460646,0.1389913907227091,0.029811916755224682,True,0.34625,0.05551899126273167,0.7916178443711765,False
